Landmark Pair,Front (degrees),Right (degrees),Left (degrees)
15_13_11,172.37975767038884,115.49442754593811,110.1157830020205
12_14_16,150.0224764492689,108.37469138479814,125.65105383165074
13_11_23,30.67497782074268,11.909977321633077,8.667937737482529
14_12_24,29.35802504236742,4.9295390552497755,17.27237435208633
11_23_25,92.51484013643613,70.11185481272555,91.83233075405222
12_24_26,91.648059751051,86.92374274015314,85.91689201730951
23_25_27,20.23188272942277,22.862147813536307,7.1744097640182805
24_26_28,6.122000824281998,3.5148410285663836,23.52996645975049
