Landmark Pair,Front (degrees),Right (degrees),Left (degrees)
15_13_11,N/A,175.564813619067,N/A
12_14_16,N/A,173.97722984092402,N/A
13_11_23,N/A,7.195765092927759,N/A
14_12_24,N/A,11.054309704308196,N/A
11_23_25,N/A,177.32309371747067,N/A
12_24_26,N/A,176.8900748156449,N/A
23_25_27,N/A,174.70375420727063,N/A
24_26_28,N/A,176.38777806747484,N/A
